id,cityId,name,createdAt,updatedAt
110507,1105,Arongan Lambalek,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110506,1105,Bubon,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110501,1105,Johan Pahlawan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110502,1105,Kaway XVI,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110509,1105,Meureubo,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110508,1105,Pante Ceureumen,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110512,1105,Panton Reu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110505,1105,Samatiga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110503,1105,Sungai Mas,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110504,1105,Woyla,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110510,1105,Woyla Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110511,1105,Woyla Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111206,1112,Babah Rot,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111201,1112,Blangpidie,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111208,1112,Jeumpa,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111205,1112,Kuala Batee,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111209,1112,Lembah Sabil,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111203,1112,Manggeng,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111207,1112,Setia,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111204,1112,Susoh,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111202,1112,Tangan-Tangan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110620,1106,Baitussalam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110623,1106,Blang Bintang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110607,1106,Darul Imarah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110619,1106,Darul Kamal,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110612,1106,Darussalam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110603,1106,Indrapuri,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110610,1106,Ingin Jaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110615,1106,Kota Jantho,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110621,1106,Krueng Barona Jaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110611,1106,Kuta Baro,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110616,1106,Kuta Cot Glie,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110617,1106,Kuta Malaka,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110614,1106,Lembah Seulawah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110622,1106,Leupung,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110602,1106,Lhoknga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110601,1106,Lhoong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110609,1106,Mesjid Raya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110605,1106,Montasik,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110608,1106,Peukan Bada,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110613,1106,Pulo Aceh,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110604,1106,Seulimeum,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110618,1106,Simpang Tiga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110606,1106,Sukamakmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111408,1114,Darul Hikmah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111407,1114,Indra Jaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111405,1114,Jaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111402,1114,Krueng Sabee,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111406,1114,Panga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111409,1114,Pasie Raya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111404,1114,Sampoi Niet,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111403,1114,Setia Bakti,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111401,1114,Teunom,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110101,1101,Bakongan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110115,1101,Bakongan Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110103,1101,Kluet Selatan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110113,1101,Kluet Tengah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110114,1101,Kluet Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110102,1101,Kluet Utara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110117,1101,Kota Bahagia,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110104,1101,Labuhanhaji,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110112,1101,Labuhanhaji Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110111,1101,Labuhanhaji Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110105,1101,Meukek,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110110,1101,Pasie Raja,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110106,1101,Samadua,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110107,1101,Sawang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110108,1101,Tapaktuan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110109,1101,Trumon,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110118,1101,Trumon Tengah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110116,1101,Trumon Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111011,1110,Danau Paris,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111006,1110,Gunung Meriah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111009,1110,Kota Baharu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111014,1110,Kuala Baru,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111001,1110,Pulau Banyak,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111016,1110,Pulau Banyak Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111002,1110,Simpang Kanan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111004,1110,Singkil,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111010,1110,Singkil Utara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111013,1110,Singkohor,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111012,1110,Suro Makmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111609,1116,Banda Mulia,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111610,1116,Bandar Pusaka,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111602,1116,Bendahara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111603,1116,Karang Baru,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111606,1116,Kejuruan Muda,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111605,1116,Kota Kualasinpang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111601,1116,Manyak Payed,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111608,1116,Rantau,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111612,1116,Sekerak,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111604,1116,Seruway,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111607,1116,Tamiang Hulu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111611,1116,Tenggulun,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110418,1104,Atu Lintang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110403,1104,Bebesen,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110420,1104,Bies,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110408,1104,Bintang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110413,1104,Celala,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110419,1104,Jagong Jeget,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110411,1104,Kebayakan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110410,1104,Ketol,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110412,1104,Kute Panang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110417,1104,Laut Tawar,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110401,1104,Linge,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110407,1104,Pegasing,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110421,1104,Rusip Antara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110402,1104,Silih Nara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110206,1102,Babul Makmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110211,1102,Babul Rahmah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110204,1102,Babussalam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110205,1102,Badar,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110203,1102,Bambel,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110209,1102,Bukit Tusam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110207,1102,Darul Hasanah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110213,1102,Deleng Pokhkisen,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110212,1102,Ketambe,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110201,1102,Lawe Alas,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110208,1102,Lawe Bulan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110202,1102,Lawe Sigala-Gala,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110214,1102,Lawe Sumur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110216,1102,Leuser,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110210,1102,Semadam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110215,1102,Tanoh Alas,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110315,1103,Banda Alam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110304,1103,Birem Bayeun,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110301,1103,Darul Aman,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110322,1103,Darul Falah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110321,1103,Darul Ihsan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110303,1103,Idi Rayeuk,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110323,1103,Idi Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110314,1103,Idi Tunong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110313,1103,Indra Makmu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110302,1103,Julok,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110312,1103,Madat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110306,1103,Nurussalam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110311,1103,Pante Bidari,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110316,1103,Peudawa,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110324,1103,Peunaron,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110307,1103,Peureulak,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110318,1103,Peureulak Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110317,1103,Peureulak Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110308,1103,Rantau Selamat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110310,1103,Ranto Peureulak,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110305,1103,Serbajadi,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110320,1103,Simpang Jernih,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110309,1103,Simpang Ulim,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110319,1103,Sungai Raya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110801,1108,Baktiya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110819,1108,Baktiya Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110826,1108,Banda Baro,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110817,1108,Cot Girek,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110802,1108,Dewantara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110825,1108,Geureudong Pase,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110803,1108,Kuta Makmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110818,1108,Langkahan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110823,1108,Lapang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110804,1108,Lhoksukon,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110805,1108,Matangkuli,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110807,1108,Meurah Mulia,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110806,1108,Muara Batu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110821,1108,Nibong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110816,1108,Nisam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110827,1108,Nisam Antara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110820,1108,Paya Bakong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110824,1108,Pirak Timu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110808,1108,Samudera,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110815,1108,Sawang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110809,1108,Seunuddon,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110822,1108,Simpang Keuramat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110810,1108,Syamtalira Aron,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110811,1108,Syamtalira Bayu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110814,1108,Tanah Jambo Aye,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110812,1108,Tanah Luas,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110813,1108,Tanah Pasir,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111704,1117,Bandar,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111708,1117,Bener Kelipah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111705,1117,Bukit,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111710,1117,Gajah Putih,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111709,1117,Mesidah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111702,1117,Permata,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111701,1117,Pintu Rime Gayo,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111703,1117,Syiah Utama,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111707,1117,Timang gajah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111706,1117,Wih Pesam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111107,1111,Gandapura,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111110,1111,Jangka,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111104,1111,Jeumpa,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111102,1111,Jeunieb,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111109,1111,Juli,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111113,1111,Kota Juang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111114,1111,Kuala,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111117,1111,Kuta Blang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111106,1111,Makmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111108,1111,Pandrah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111103,1111,Peudada,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111112,1111,Peulimbang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111105,1111,Peusangan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111116,1111,Peusangan Selatan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111115,1111,Peusangan Siblah Krueng,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111101,1111,Samalanga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111111,1111,Simpang Mamplam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111309,1113,Blangjerango,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111301,1113,Blangkejeren,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111306,1113,Blangpegayon,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111308,1113,Dabun Gelang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111302,1113,Kutapanjang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111311,1113,Pantan Cuaca,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111305,1113,Pining,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111307,1113,Puteri Betung,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111303,1113,Rikit Gaib,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111304,1113,Terangun,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111310,1113,Teripe Jaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111504,1115,Beutong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111510,1115,Beutong Ateuh,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111505,1115,Darul Makmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111501,1115,Kuala,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111507,1115,Kuala Pesisir,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111502,1115,Seunagan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111503,1115,Seunagan Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111506,1115,Suka Makmue,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111508,1115,Tadu Raya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111509,1115,Tripa Makmur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110703,1107,Batee,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110704,1107,Delima,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110705,1107,Geumpang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110729,1107,Glumpang Baro,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110706,1107,Glumpang Tiga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110725,1107,Grong-grong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110707,1107,Indrajaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110708,1107,Kembang Tanjong,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110722,1107,Keumala,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110709,1107,Kota Sigli,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110727,1107,Mane,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110711,1107,Mila,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110712,1107,Muara Tiga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110713,1107,Mutiara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110724,1107,Mutiara Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110714,1107,Padang Tiji,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110715,1107,Peukan Baro,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110716,1107,Pidie,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110717,1107,Sakti,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110718,1107,Simpang Tiga,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110719,1107,Tangse,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110721,1107,Tiro/Truseb,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110731,1107,Titeue,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111806,1118,Bandar Baru,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111804,1118,Bandar Dua,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111803,1118,Jangka Buya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111805,1118,Meurah Dua,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111801,1118,Meureudu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111807,1118,Panteraja,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111808,1118,Trienggadeng,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
111802,1118,Ulim,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110908,1109,Alafan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110902,1109,Salang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110906,1109,Simeulue Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110910,1109,Simeulue Cut,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110901,1109,Simeulue Tengah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110904,1109,Simeulue Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110905,1109,Teluk Dalam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110903,1109,Teupah Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110907,1109,Teupah Selatan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
110909,1109,Teupah Tengah,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117101,1171,Baiturrahman,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117107,1171,Banda Raya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117108,1171,Jaya Baru,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117102,1171,Kuta Alam,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117106,1171,Kuta Raja,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117105,1171,Lueng Bata,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117103,1171,Meuraxa,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117104,1171,Syiah Kuala,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117109,1171,Ulee Kareng,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117402,1174,Langsa Barat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117405,1174,Langsa Baro,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117403,1174,Langsa Kota,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117404,1174,Langsa Lama,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117401,1174,Langsa Timur,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117302,1173,Banda Sakti,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117303,1173,Blang Mangat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117301,1173,Muara Dua,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117304,1173,Muara Satu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117202,1172,Sukajaya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117201,1172,Sukakarya,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117203,1172,Sukamakmue,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117505,1175,Longkib,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117502,1175,Penanggalan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117503,1175,Rundeng,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117501,1175,Simpang Kiri,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
117504,1175,Sultan Daulat,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510303,5103,Abiansemal,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510301,5103,Kuta,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510305,5103,Kuta Selatan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510306,5103,Kuta Utara,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510302,5103,Mengwi,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510304,5103,Petang,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510602,5106,Bangli,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510604,5106,Kintamani,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510601,5106,Susut,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510603,5106,Tembuku,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510804,5108,Banjar,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510806,5108,Buleleng,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510803,5108,Busungbiu,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510801,5108,Gerokgak,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510808,5108,Kubutambahan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510807,5108,Sawan,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
510802,5108,Seririt,2025-11-28 06:33:37.205025,2025-11-28 06:33:37.205025
